book_id,book_title,news_id,news_title,similarity_score,rank
825,Les Fleurs du Mal,38,Ras Technology - Complete Racing Solution Contract With Stake Will Not Be Renewed At End Of Current 2-Year Term In May 2026 - TradingView — Track All Markets,0.0661,2
825,Les Fleurs du Mal,41,Diabetes Dialogue: 2026 Technology Updates and American Diabetes Association Standards of Care - HCPLive,0.0241,3
826,Howl and Other Poems,16,Technology of liberation or control? The political impacts of social media. Guest post by Alexander Fertig - World Bank Blogs,0.0286,1
826,Howl and Other Poems,18,"T-TeC Technology Contest, seventh edition kicks off - Leonardo S.p.A.",0.0223,2
826,Howl and Other Poems,28,Hon Hai Technology Group (Foxconn) Board Director Ching-Ray Chang Distinguished As UNESCO Quantum 100 Honoree - PR Newswire,0.0182,3
827,Leave This Song Behind: Teen Poetry at Its Best,20,KBR methanol technology chosen for Saudi Arabia’s first biomethanol plant - Bioenergy Insight,0.0443,1
827,Leave This Song Behind: Teen Poetry at Its Best,26,KBR Methanol Technology Chosen by Fikrat Al-Tadweer for Saudi Arabia’s First Biomethanol Facility - ChemAnalyst,0.0391,2
827,Leave This Song Behind: Teen Poetry at Its Best,44,Micron Technology Reports Strong Growth in Q4 - Meyka,0.0175,3
828,The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),18,"T-TeC Technology Contest, seventh edition kicks off - Leonardo S.p.A.",0.0163,1
828,The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0092,2
828,The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),4,2025 in review: How technology shapes our world - news.cgtn.com,0.0031,3
829,The Crossover,18,"T-TeC Technology Contest, seventh edition kicks off - Leonardo S.p.A.",0.0599,1
829,The Crossover,9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.0114,2
829,The Crossover,38,Ras Technology - Complete Racing Solution Contract With Stake Will Not Be Renewed At End Of Current 2-Year Term In May 2026 - TradingView — Track All Markets,0.0091,3
830,Booked,16,Technology of liberation or control? The political impacts of social media. Guest post by Alexander Fertig - World Bank Blogs,0.0247,1
830,Booked,9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.0129,2
830,Booked,38,Ras Technology - Complete Racing Solution Contract With Stake Will Not Be Renewed At End Of Current 2-Year Term In May 2026 - TradingView — Track All Markets,0.0103,3
831,Twenty Love Poems and a Song of Despair,18,"T-TeC Technology Contest, seventh edition kicks off - Leonardo S.p.A.",0.0236,1
831,Twenty Love Poems and a Song of Despair,4,2025 in review: How technology shapes our world - news.cgtn.com,0.0045,2
831,Twenty Love Poems and a Song of Despair,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0044,3
832,"Vampire Knight, Vol. 1 (Vampire Knight #1)",49,"Amaravati Academy to train 5,000 students in quantum technologies - The New Indian Express",0.1555,1
832,"Vampire Knight, Vol. 1 (Vampire Knight #1)",22,"Karnataka's Siddhartha Academy of Higher Education Partners with upGrad School of Technology to Drive Industry-Linked, On-Campus Innovation - ANI News",0.0802,2
832,"Vampire Knight, Vol. 1 (Vampire Knight #1)",7,"England, umpire expert suggest faulty technology saved Carey - cricket.com.au",0.0307,3
833,Wall and Piece,2,US pauses implementation of $40 billion technology deal with Britain - Reuters,0.058,1
833,Wall and Piece,16,Technology of liberation or control? The political impacts of social media. Guest post by Alexander Fertig - World Bank Blogs,0.0487,2
833,Wall and Piece,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0415,3
834,Feathers: Displays of Brilliant Plumage,9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.0242,1
834,Feathers: Displays of Brilliant Plumage,21,Clean Science & Technology Stock Hits All-Time Low Amid Prolonged Downtrend - Markets Mojo,0.0182,2
834,Feathers: Displays of Brilliant Plumage,24,Empowering rising stars in nuclear science and technology - Nuclear Energy Agency (NEA),0.0181,3
835,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0151,1
835,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,39,Patented: Island Technology's Kernel-Based Protection of Computer Processes and More North Texas Inventive Activity - Dallas Innovates,0.0144,2
835,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,49,"Amaravati Academy to train 5,000 students in quantum technologies - The New Indian Express",0.0108,3
836,The New Drawing on the Right Side of the Brain,29,"Geospatial technologies to play key role in Viksit Bharat, says Dr Jitendra Singh - DD News",0.0645,1
836,The New Drawing on the Right Side of the Brain,27,Using AI Physics for Technology Computer-Aided Design Simulations - NVIDIA Developer,0.0389,2
836,The New Drawing on the Right Side of the Brain,18,"T-TeC Technology Contest, seventh edition kicks off - Leonardo S.p.A.",0.03,3
837,History of Beauty,46,Nvidia settles trade-secret lawsuit over driving assistance technology - Reuters,0.0248,1
837,History of Beauty,18,"T-TeC Technology Contest, seventh edition kicks off - Leonardo S.p.A.",0.0215,2
837,History of Beauty,42,"Nitin Srivastava: The Transformational IT Leader Bridging Technology, Culture & Social Responsibility - India Technology News",0.0212,3
838,The Story of Art,18,"T-TeC Technology Contest, seventh edition kicks off - Leonardo S.p.A.",0.0561,1
838,The Story of Art,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0132,2
838,The Story of Art,36,New Technology Can Create Composite Structures in Space - Assembly Magazine,0.0125,3
839,The Art Book,19,ACSC Guide on Quantum Technology and Cybersecurity - Cyble,0.027,1
839,The Art Book,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0266,2
839,The Art Book,42,"Nitin Srivastava: The Transformational IT Leader Bridging Technology, Culture & Social Responsibility - India Technology News",0.0116,3
840,Ways of Seeing,5,UK launches taskforce to 'break down barriers' for women in tech - BBC,0.0595,1
840,Ways of Seeing,34,Seeing the light: Ewigbyte’s optical archive storage technology and strategy - Blocks and Files,0.0515,2
840,Ways of Seeing,4,2025 in review: How technology shapes our world - news.cgtn.com,0.0194,3
841,The Lucifer Effect: Understanding How Good People Turn Evil,16,Technology of liberation or control? The political impacts of social media. Guest post by Alexander Fertig - World Bank Blogs,0.0268,1
841,The Lucifer Effect: Understanding How Good People Turn Evil,42,"Nitin Srivastava: The Transformational IT Leader Bridging Technology, Culture & Social Responsibility - India Technology News",0.0262,2
841,The Lucifer Effect: Understanding How Good People Turn Evil,29,"Geospatial technologies to play key role in Viksit Bharat, says Dr Jitendra Singh - DD News",0.0197,3
842,The Golden Condom: And Other Essays on Love Lost and Found,32,The top construction technology news of 2025 - Construction Dive,0.0448,1
842,The Golden Condom: And Other Essays on Love Lost and Found,29,"Geospatial technologies to play key role in Viksit Bharat, says Dr Jitendra Singh - DD News",0.0253,2
842,The Golden Condom: And Other Essays on Love Lost and Found,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0148,3
843,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,40,"How the Indian Construction Industry Is Transforming Through Technology, Sustainability, and Capacity Expansion - CII Blog",0.0482,1
843,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0291,2
843,It Didn't Start with You: How Inherited Family Trauma Shapes Who We Are and How to End the Cycle,7,"England, umpire expert suggest faulty technology saved Carey - cricket.com.au",0.0248,3
844,An Unquiet Mind: A Memoir of Moods and Madness,29,"Geospatial technologies to play key role in Viksit Bharat, says Dr Jitendra Singh - DD News",0.0224,1
844,An Unquiet Mind: A Memoir of Moods and Madness,7,"England, umpire expert suggest faulty technology saved Carey - cricket.com.au",0.0146,2
844,An Unquiet Mind: A Memoir of Moods and Madness,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0052,3
845,"Thinking, Fast and Slow",22,"Karnataka's Siddhartha Academy of Higher Education Partners with upGrad School of Technology to Drive Industry-Linked, On-Campus Innovation - ANI News",0.0216,1
845,"Thinking, Fast and Slow",43,Credo Technology Stock Is Down 28% in Two Weeks. Is the Dip Worth Buying? - The Motley Fool,0.0194,2
845,"Thinking, Fast and Slow",21,Clean Science & Technology Stock Hits All-Time Low Amid Prolonged Downtrend - Markets Mojo,0.0178,3
846,Civilization and Its Discontents,42,"Nitin Srivastava: The Transformational IT Leader Bridging Technology, Culture & Social Responsibility - India Technology News",0.0249,1
846,Civilization and Its Discontents,22,"Karnataka's Siddhartha Academy of Higher Education Partners with upGrad School of Technology to Drive Industry-Linked, On-Campus Innovation - ANI News",0.022,2
846,Civilization and Its Discontents,18,"T-TeC Technology Contest, seventh edition kicks off - Leonardo S.p.A.",0.0168,3
847,8 Keys to Mental Health Through Exercise,35,A Letter from Crawford Del Prete - International Data Corporation,0.037,1
847,8 Keys to Mental Health Through Exercise,7,"England, umpire expert suggest faulty technology saved Carey - cricket.com.au",0.0124,2
847,8 Keys to Mental Health Through Exercise,5,UK launches taskforce to 'break down barriers' for women in tech - BBC,0.0072,3
848,The Argonauts,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0154,1
848,The Argonauts,50,Vue Flagship ‘EPIC’ Amsterdam Cinema Focuses On Technology Innovation - Forbes,0.0,2
848,The Argonauts,48,BLOCK Technology rebrands as Timotec Reinraumtechnik following strategic consolidation - Cleanroom Technology,0.0,3
849,M Train,49,"Amaravati Academy to train 5,000 students in quantum technologies - The New Indian Express",0.0757,1
849,M Train,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0242,2
849,M Train,9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.0193,3
850,Lab Girl,20,KBR methanol technology chosen for Saudi Arabia’s first biomethanol plant - Bioenergy Insight,0.0425,1
850,Lab Girl,37,How China Built its ‘Manhattan Project’ To Rival West in AI Chips - Deccan Chronicle,0.0365,2
850,Lab Girl,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0299,3
851,Approval Junkie: Adventures in Caring Too Much,4,2025 in review: How technology shapes our world - news.cgtn.com,0.0269,1
851,Approval Junkie: Adventures in Caring Too Much,32,The top construction technology news of 2025 - Construction Dive,0.0236,2
851,Approval Junkie: Adventures in Caring Too Much,8,Review reinstated for England after technology failure on day 1 of third Ashes Test - India TV News,0.0214,3
852,Running with Scissors,9,InfoWorld’s 2025 Technology of the Year Award winners - InfoWorld,0.0059,1
852,Running with Scissors,38,Ras Technology - Complete Racing Solution Contract With Stake Will Not Be Renewed At End Of Current 2-Year Term In May 2026 - TradingView — Track All Markets,0.0047,2
852,Running with Scissors,49,"Amaravati Academy to train 5,000 students in quantum technologies - The New Indian Express",0.0,3
853,Me Talk Pretty One Day,8,Review reinstated for England after technology failure on day 1 of third Ashes Test - India TV News,0.0248,1
853,Me Talk Pretty One Day,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0075,2
853,Me Talk Pretty One Day,36,New Technology Can Create Composite Structures in Space - Assembly Magazine,0.0071,3
854,Lust & Wonder,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0067,1
854,Lust & Wonder,36,New Technology Can Create Composite Structures in Space - Assembly Magazine,0.0064,2
854,Lust & Wonder,12,Four Futures for the New Economy: Geoeconomics and Technology in 2030 - The World Economic Forum,0.0062,3
855,Life Without a Recipe,45,Deck the halls with Webex calls: How Cisco technology brings holiday cheer to hospitals - Cisco Blogs,0.0268,1
855,Life Without a Recipe,2,US pauses implementation of $40 billion technology deal with Britain - Reuters,0.0137,2
855,Life Without a Recipe,3,UK looks to restart cooperation after U.S. suspends tech deal - The Hindu,0.0121,3
856,A Heartbreaking Work of Staggering Genius,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0274,1
856,A Heartbreaking Work of Staggering Genius,16,Technology of liberation or control? The political impacts of social media. Guest post by Alexander Fertig - World Bank Blogs,0.0217,2
856,A Heartbreaking Work of Staggering Genius,17,Types of Technology: A Complete Overview [2026] - Simplilearn.com,0.0202,3
857,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,6,Ashes 2025-26 - England have review reinstated after technology failure on Carey appeal - ESPNcricinfo,0.0181,1
857,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,48,BLOCK Technology rebrands as Timotec Reinraumtechnik following strategic consolidation - Cleanroom Technology,0.0108,2
857,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0056,3
858,Fifty Shades Freed (Fifty Shades #3),30,New Heartbeat Of Work: Leading With Humanity In A Technology Driven World - Live Law,0.0414,1
